,tweet
12220,"['color', 'fri', 'kentucki', 'white', 'folk', 'menu', 'da', 'cater']"
12221,"['hoe', 'tha', 'beat', 'ketchup']"
12222,"['bitch', 'ha', 'kevin']"
12223,"['color', 'new', 'night', 'last', 'backpack', 'a']"
12224,"['guess', 'pussi', 'put', 'montana', 'pop', 'pregnant', 'work', 'french', 'whole', 'mao']"
12225,"['dem', 'spot', 'da', 'kick', 'fuck']"
12226,"['bitch', 'past', 'door', 'smack', 'hous', 'ride', 'ya', 'sit', 'want', 'make', 'kick']"
12227,"['pussi', 'bitch', 'right', 'kick']"
12228,"['like', 'kick', 'bitch', 'pam', 'hous']"
12229,"['mention', 'like', 'kick', 'of']"
12230,"['kid', 'bitch']"
12231,"['day', 'kid', 'hoe', 'thing', 'sluttish', 'mad', 'put', 'cool', 'back', 'mother', 'call', 'call', 'that']"
12232,"['squid', 'bitch', 'hand', 'a']"
12233,"['sex', 'pussi', 'tea', 'heat', 'kill', 'weak', 'back', 'orgasm', 'imposs', 'bodi', 'hold', 'four-pli']"
12234,"['kill', 'trash', 'la']"
12235,"['dat', 'bitch', 'a']"
12236,"['hoe', 'hate', 'killin', 'ex', 'n']"
12237,"['home', 'kill', 'spacer', 'win', 'nba', 'indiana', 'a', 'basketbal']"
12238,"['honestli', 'mani', 'not', 'got', 'bitch', 'k', 'strang', 'kim', 'i', 'rather', 'alright', 'would', 'mile', 'p.']"
12239,"['look', 'like', 'surgeri', 'kim', 'tranni']"
12240,"['hoe', 'friend', 'nasti', 'fuck', 'funki', 'as', 'mad', 'kinda', 'fat']"
12241,"['around', 'bitch', 'walk', 'clown', 'as', 'cruis', 'best', 'see', 'want', 'believ', 'kinda', 'le', 'one', 'colour', 'yeah']"
12242,"['spit', 'bitch', 'hair', 'gum', 'want', 'kinda']"
12243,"['trash', 'king', 'v', 'ti', 'tip', 'album']"
12244,"['kip', 'bad', 'anoth', 'replac', 'yellow', 'hide', 'work', 'him', 'pd', 'po', 'guy', 'die', 'seattl', 'wing']"
12245,"['bitch', 'fuck', 'dumb', 'kirk', 'go', 'hinrich']"
12246,"['conductor', 'imo', 'kiss', 'bitch']"
12247,"['record', 'bitch', 'anoth', 'ad', 'stori', 'new', 'kiss', 'second', 'think', 'imi']"
12248,"['kiss', 'bitch', 'suck']"
12249,"['knock', 'chunki', 'em', 'sum', 'wit', 'a', 'a']"
12250,"['di', 'bitch', 'big', 'everywher', 'dent', 'knock', 'fm']"
12251,"['hope', 'bitch', 'as', 'stupid', 'know', 'cool', 'real', 'still', 'p.', 'fuck']"
12252,"['got', 'bad', 'bitch', 'know', 'a', 'a', 'itt']"
12253,"['pant', 'way', 'wear', 'bird', 'know']"
12254,"['crusad', 'anti-gay', 'light', 'fag', 'love', 'ultim', 'joke', 'know', 'god', 'littl', 'warrior', 'die', 'necessari']"
12255,"['see', 'heard', 'know', 'bitch']"
12256,"['like', 'like', 'bitch', 'know']"
12257,"['bitch', 'make', 'deserv', 'woman', 'want', 'anyth', 'settl', 'make', 'le', 'know']"
12258,"['bitch', 'known', 'quick', 'take', 'real', 'nigra']"
12259,"['pussi', 'bitch', 'grow', 'bryant', 'kobe']"
12260,"['hoe', 'kobe']"
12261,"['tho', 'give', 'peopl', 'lol', 'break', 'white', 'i', 'retard', 'kobe', 'realli', 'think', 'fat', 'a']"
12262,"['soft', 'bitch', 'you', 'as', 'dwight', 'kobe', 'nigra']"
12263,"['me', 'bitch', 'wit', 'element', 'kraken', 'sip', 'item']"
12264,"['bitch', 'swag']"
12265,"['kyle', 'bitch']"
12266,"['rock', 'bad', 'bitch', 'post', 'sniff', 'like', 'as', 'fa', 'i', 'social', 'site', 'want', 'anyth', 'l7', 'dope', 'crack', 'nigra', 'p.']"
12267,"['una', 'vez', 'en', 'que', 'la', 'primer', 'japan']"
12268,"['bu', 'world', 'bitch', 'place', 'baddest', 'see', 'stop', 'la']"
12269,"['hoe', 'liter', 'fat', 'down', 'hold', 'a', 'nigra', 'a']"
12270,"['whitehous', 'fl', 'say', 'presid', 'disgrac', 'former', 'hous', 'offer', 'yeah', 'care', 'advic', 'guy', 'joe', 'redneck', 'call', 'mao']"
12271,"['bitch', 'ye', 'ok', 'beat', 'nah', 'mao', 'sweet']"
12272,"['honestli', 'post', 'bitch', 'away', 'word', 'i', 'regard', 'care', 'offer', 'seen', 'meme', 'mao']"
12273,"['go', 'alway', 'bitch', 'ladder', 'mao']"
12274,"['call', 'hoe', 'lol', 'yeah', 'realli', 'mao']"
12275,"['asshol', 'say', 'shave', 'twat', 'like', 'head', 'damn', 'comeback', 'side', 'a', 'mao']"
12276,"['use', 'hoe', 'bitch', 'site', 'as', 'need', 'sta', 'twitter', 'more', 'littl', 'mao']"
12277,"['hoe', 'life', 'wife', 'teenag', 'suck', 'tcga']"
12278,"['bitch', 'stupid', 'bean', 'sh']"
12279,"['much', 'behind', 'bitch', 'gasp', 'phone']"
12280,"['record', 'famou', 'hea', 'bitch', 'twitter', 'damn', 'scratch', 'a', 'strip']"
12281,"['complain', 'bitch', 'diari', 'found', 'i', 'tbt', 'dead', 'a']"
12282,"['hoe', 'got', 'pat', 'tonight', 'white', 'know', 't', 'destroy', 'shut', 'didn', 'a', 'smutti', 'a', 'a']"
12283,"['bitch', 'door', 'alreadi', 'stupid', 'tell', 'back', 'come', 'nah', 'a', 'stand', 'mmmm']"
12284,"['medic', 'bitch', 'comment', 'say', 'need', 'somebodi', 'attent', 'read', 'book', 'one', 'a']"
12285,"['trash', 'best', 'american', 'hockey', 'soccer', 'bye', 'spo', 'a', 'a']"
12286,"['faggot', 'gay', 'tl', 'fuck', 'get', 'two', 'a']"
12287,"['hoe', 'as', 'i', 'coupl', 'realli', 'bump', 'song', 'gucci', 'a', 'a']"
12288,"['shade', 'lol', 'like', 'swahili', 'taken', 'ho', 'den', 'a', 'a', 'saw', 'a']"
12289,"['hoe', 'tattoo', 'jesu', 'leopard', 'heal', 'get', 'wit', 'want', 'print', 'folk', 'a', 'a']"
12290,"['is', 'like', 'bitch', 'lol', 'your', 'hair', 'rememb', 'said', 'ask', 'ye', 'a', 'a']"
12291,"['republican', 'lol', 'noth', 'take', 'benghazi', 'hear', 'care', 'prove', 'pro']"
12292,"['lol', 'monkey', 'live', 'ceas', 'never', 'talk', 'wonder', 'internet']"
12293,"['bouncer', 'yea', 'eye', 'pussi', 'lol', 'as', 'bitch', 'get', 'clearli', 'go', 'hallin']"
12294,"['man', 'parri', 'salt', 'bird', 'freddi', 'wet', 'harri', 'still']"
12295,"['as', 'leg']"
12296,"['hoe', 'footbal', 'stay', 'got', 'lol', 'meal', 'nasti', 'run', 'want', 'ticket', 'team', 'thirsti', 'thru', 'lot', 'muck', 'lou']"
12297,"['hoe', 'water', 'en', 'wet', 'met', 'te', 'rust', 'juli', 'trolley', 'yemen', 'zion', 'last', 'much', 'mean']"
12298,"['pussi', 'ladi', 'head', 'game', 'better']"
12299,"['love', 'real', 'ladi', 'nicra']"
12300,"['lol', 'ladi', 'great', 'bitch', 'tri', 'includ', 'friend', 'woman', 'rememb', 'speak', 'trifl', 'nigra', 'sh']"
12301,"['fuck', 'hoe', 'ladi', 'you', 'bitch', 'let', 'first', 'lone', 'lie', 'night']"
12302,"['hoe', 'ur', 'grow', 'ladi', 'seem', 'like', 'visit', 'wax', 'let', 'want', 'shave']"
12303,"['pussi', 'person', 'better', 'ladi', 'a', 'a']"
12304,"['next', 'el', 'got', 'gon', 'bitch', 'someth', 'think', 'ladi', 'say', 'burn', 'itch', 'coach', 'ti']"
12305,"['yellow', 'garbag', 'purpl', 'maker']"
12306,"['trash', 'now', 'right', 'maker']"
12307,"['pain', 'today', 'yanke', 'feel', 'feel', 'basketbal', 'end', 'season', 'fan', 'maker']"
12308,"['bitch', 'odom', 'pathet', 'littl', 'lamar']"
12309,"['hoe', 'nothin', 'play', 'mc', 'let', 'u', 'press', 'averag', 'pimp', 'lame', 'stiletto', 'still']"
12310,"['lame', 'trash']"
12311,"['el', 'someon', 'shit', 'wait', 'bitch', 'line', 'them', 'creat', 'lame']"
12312,"['bad', 'time', 'bitch']"
12313,"['bitch', 'thought', 'bout', 'about', 'talk', 'want', 'pay', 'smoke', 'night', 'person', 'last', 'go', 'thi', 'st', 'p.']"
12314,"['today', 'bitch', 'shi', 'outta', 'yank', 'fought', 'fuck', 'i', 'ratchet', 'b', 'wore', 'time', 'last', 'wear']"
12315,"['bitch', 'cuf', 'well', 'year', 'last']"
12316,"['bitch', 'cuf', 'well', 'year', 'last']"
12317,"['phone', 'night', 'late', 'good', 'nigra', 'convoy']"
12318,"['life', 'bitch', 'got', 'session', 'late', 'studio', 'night', 'work', 'ya']"
12319,"['latina', 'bitch']"
12320,"['bitch', 'laugh']"
12321,"['gave', 'jesu', 'deck', 'laugh', 'yellow', 'stencil', 'me']"
12322,"['laugh', 'hoe', 'sexi', 'bomb']"
12323,"['class', 'ate', 'trash', 'floor', 'found', 'candi', 'lauren']"
12324,"['hoe', 'pray', 'jesu', 'let', 'u', 'a', 'law', 'a']"
12325,"['mani', 'got', 'bitch', 'know', 'even', 'enemi', 'law', 'p.']"
12326,"['bitch', 'cri', 'lil', 'bout', 'hebron']"
12327,"['lol', 'shatner', 'call', 'bitch', 'lever', 'burn']"
12328,"['rock', 'lol', 'lean', 'it', 'wit', 'a']"
12329,"['hoe', 'singl', 'bound', 'tall', 'leap']"
12330,"['leav', 'traumat', 'nicra']"
12331,"['one', 'leav', 'it', 'r', 'wait', 'god', 'fix', 'pay', 'whine', 'infrastructur']"
12332,"['pussi', 'bitch', 'peopl', 'leav', 'fuck', 'share', 'hous', 'everyon', 'love', 'relationship']"
12333,"['laugh', 'bitch', 'leav', 'as', 'fuck', 'heat', 'i', 'ronson', 'make']"
12334,"['leav', 'would', 'it', 'trash']"
12335,"['leav', 'bitch', 'kitchen']"
12336,"['jacket', 'full', 'bitch', 'warm', 'hebron']"
12337,"['like', 'hoe', 'ea', 'gone', 'drunk', 'hebron']"
12338,"['pussi', 'shit', 'get', 'cramp', 'alway', 'pick', 'p.', 'hebron']"
12339,"['bitch', 'nice', 'these', 'comment', 'messag', 'delet', 'left', 'littl', 'call', 'a', 'a']"
12340,"['bitch', 'bos', 'went', 'sing', 'as', 'i', 'final', 'left', 'indic', 'call']"
12341,"['bitch', 'need', 'stress', 'along', 'left', 'last', 'a']"
12342,"['day', 'leg', 'made', 'bitch']"
12343,"['jig', 'legion', 'a']"
12344,"['find', 'bitch', 'shit', 'talk', 'nigra', 'femm']"
12345,"['like', 'lesbian', 'scissor', 'timber', 'yo-yo']"
12346,"['el', 'heterosexu', 'thing', 'sam', 'need', 'wat', 'breeder', 'besid', 'get', 'fag', 'clue', 'michael', 'u', 'lesson', 'bnfl']"
12347,"['let', 'hoe', 'bitch', 'n']"
12348,"['got', 'bitch', 'dick', 'whip', 'shit', 'room', 'bless', 'i', 'let', 'show', 'small', 'god', 'everyon', 'say']"
12349,"['di', 'rock', 'bad', 'bitch', 'stuck', 'nd', 'gone', 'let', 'tri', 'set', 'terribl', 'block', 'a']"
12350,"['let', 'tri']"
12351,"['meet', 'around', 'fuck', 'daddi', 'let', 'tri']"
12352,"['let', 'her', 'hoe', 'stop']"
12353,"['hoe', 'text', 'respond', 'side', 'fuck', 'let', 'boyfriend', 'wish', 'peac', 'would', 'sh']"
12354,"['repo', 'bitch', 'let', 'littl', 'delet', 'a']"
12355,"['bitch', 'today', 'bitter', 'let', 'social', 'find', 'network', 'floyd', 'a', 'p.']"
12356,"['hoe', 'block', 'steadi', 'phase', 'let', 'come', 'go', 'a']"
12357,"['ice', 'bitch', 'let', 'see', 'titti', 'cream']"
12358,"['pussi', 'accolad', 'music', 'mcknight', 'everyth', 'let', 'show', 'brian', 'work']"
12359,"['bitch', 'thing', 'gulp', 'someth', 'sweet', 'sta', 'i', 'let', 'think', 'glass', 'brought', 'full', 'tell', 'all', 'thi']"
12360,"['let', 'hoe', 'text', 'gm']"
12361,"['hate', 'it', 'bitch', 'let', 'love']"
12362,"['let', 'jig', 'commenc']"
12363,"['booti', 'feel', 'let', 'good', 'take', 'hood', 'mao', 'p.']"
12364,"['hoe', 'look', 'reach', 'great', 'bitch', 'let', 'realli']"
12365,"['let', 'great', 'hoe', 'a', 'a']"
12366,"['let', 'hoe', 'know']"
12367,"['let', 'ghetto', 'boy', 'white', 'a']"
12368,"['bitch', 'sosa', 'let', 'keep', 'love']"
12369,"['let', 'matter', 'la', 'u', 'go', 'suppo']"
12370,"['run', 'want', 'great', 'let', 'get', 'heavili', 'seriou', 'fan', 'extra', 'u', 'work', 'caller', 'drunk', 'drink', 'yard']"
12371,"['industri', 'actual', 'look', 'like', 'sta', 'let', 'are', 'vaniti', 'crippl', 'how', 'u']"
12372,"['let', 'u', 'sweep', 'go', 'yanke']"
12373,"['hotel', 'shade', 'idea', 'hand', 'could', 'i', 'let', 'back', 'yellow', 'turn', 'say', 'want', 'go', 'u', 'towel', 'stay']"
12374,"['forget', 'hoe', 'fight', 'kim', 'let', 'kill', 'u', 'a']"
12375,"['front', 'girl', 'what', 'episod', 'tattoo', 'you', 'neck', 'play', 'white', 'answer', 'let', 'ghetto', 'b4', 'u', 'seen', 'buy']"
12376,"['run', 'bitch', 'let', 'train', 'u']"
12377,"['use', 'hoe', 'lol', 'dm', 'coupon', 'text', 'i', 'let', 'see', 'tweet', 'u', 'goe', 'ya', 'aha', 'kick', 'a']"
12378,"['cocktail', 'lethal', 'went', 'flu', 'sent', 'cdc', 'lab', 'bird', 'accident', 'a']"
12379,"['yanke', 'strong', 'let', 'finish', 'u']"
12380,"['let', 'u', 'go', 'a']"
12381,"['hoe', 'sing', 'trust', 'know', 'let', 'time', 'believ', 'word', 'u', 'long', 'go']"
12382,"['let', 'u', 'hoe', 'know']"
12383,"['hoe', 'moan', 'year', 'lex', 'knock', 'know', 'steel', 'process']"
12384,"['defens', 'self', 'thought', 'believ', 'peac', 'yet', 'pussi', 'want', 'revolut', 'librarian']"
12385,"['i', 'get', 'kill', 'sandwich', 'justic', 'nigger', 'go', 'libel']"
12386,"['trash', 'seat', 'virginia', 'lib', 'west', 'legislatur', 'republican', 'blair', 'year-old', 'sara']"
12387,"['life', 'give', 'hoe', 'over', 'meal', 'dude', 'i', 'get', 'free', 'nope', 'lay', 'go']"
12388,"['life', 'nothin', 'bitch', 'money']"
12389,"['life', 'money', 'shit', 'bitch']"
12390,"['life', 'bitch', 'money', 'ruthin', 'nwa']"
12391,"['life', 'weed', 'shit', 'studi', 'pas', 'like', 'bitch', 'money']"
12392,"['life', 'money', 'shit', 'bitch']"
12393,"['life', 'hoe', 'bitch', 'say', 'move', 'a']"
12394,"['life', 'hoe', 'today', 'side', 'come', 'fast', 'found', 'i', 'guy', 'a', 'a', 'a']"
12395,"['life', 'appreci', 'bitch']"
12396,"['life', 'day', 'bitch', 'dog', 'everi']"
12397,"['life', 'day', 'bitch', 'dog', 'everi']"
12398,"['life', 'appreci', 'bitch', 'mayn']"
12399,"['life', 'cunt', 'unfair']"
12400,"['life', 'bird', 'free', 'sho', 'fuck']"
12401,"['life', 'much', 'pussi', 'like', 'could', 'order', 'pizza', 'would', 'dover']"
12402,"['bitch', 'die', 'life']"
12403,"['bitch', 'die', 'toni', 'life']"
12404,"['bitch', 'life', 'get', 'die', 'high', 'ya']"
12405,"['light', 'hoe', 'biggest', 'girl', 'skin']"
12406,"['light', 'lol', 'skin', 'turner', 'back', 'tri', 'alway', 'ike', 'take', 'want', 'one', 'a']"
12407,"['light', 'skin', 'a']"
12408,"['pretti', 'as', 'yellow', 'star', 'w', 'light', 'le']"
12409,"['bitch', 'girl', 'break', 'like', 'necess', 'spanish', 'cruel', 'stop', 'act', 'ha']"
12410,"['young', 'got', 'rent', 'like', 'check', 'fuck', 'bitch', 'i', 'refund', 'pay', 'pick']"
12411,"['laugh', 'shit', 'like', 'give', 'fuck', 't', 'don', 'nazi', 'make', 'socialist', 'retard', 'buddha', 'fuck']"
12412,"['hoe', 'you', 'like', 'bodi', 'gone', 'miss', 'let', 'come', 'first', 'tell', 'satisfi', 'p.']"
12413,"['al', 'like', 'authent', 'them', 'absurd', 'rivalri', 'battl', 'supper', 'maeda', 'jihad', 'isi']"
12414,"['bitch', 'like', 'back', 'desk', 'foot', 'clearli', 'hello']"
12415,"['set', 'like', 'apa', 'pay', 'time', 'talk', 'think']"
12416,"['dick', 'loyal', 'bitch', 'like', 'said', 'as', 'fuck', 'eater', 'rider', 'bandwagon', 'love', 'base', 'fan', 'one', 'hebron']"
12417,"['like', 'bitch', 'nike', 'it']"
12418,"['bitch', 'like', 'boney', 'model', 'skinni']"
12419,"['demand', 'want', 'without', 'like', 'woman', 'bossi', 'sexi', 'tell', 'sound']"
12420,"['bad', 'kid', 'bitch', 'like', 'reckless']"
12421,"['like', 'bitch', 'a']"
12422,"['like', 'even', 'bitch', 'attract', 'sh']"
12423,"['like', 'first', 'bitch', 'place']"
12424,"['man', 'pain', 'not', 'bitch', 'other', 'like', 'strong', 'show', 'mean', 'fear']"
12425,"['hoe', 'chanc', 'like', 'gave', 'togeth', 'beauti', 'damn', 'averag', 'make']"
12426,"['like', 'play', 'bitch']"
12427,"['like', 'fuck', 'freaki', 'bitch']"
12428,"['day', 'hoe', 'got', 'raggedi', 'like', 'lunch', 'ladi', 'wit', 'damn', 'ajay', 'one', 'mama', 'lit', 'fuck', 'a', 'mont', 'daddi', 'a', 'low-key']"
12429,"['bitch', 'like', 'god', 'damn', 'diy']"
12430,"['got', 'bitch', 'like', 'hea', 'keke', 'show', 'take', 'say', 'real']"
12431,"['hoe', 'like', 'lex', 'husband', 'fine', 'lamborghini', 'make', 'emma']"
12432,"['done', 'liter', 'someon', 'bitch', 'win', 'like', 'text', 'i', 'back', 'slide', 'left', 'would', 'money', 'test']"
12433,"['pussi', 'grade', 'you', 'eat', 'like', 'say', 'use', 'teacher', 'either', 'go', 'be', 'one', 'ord']"
12434,"['fake', 'wast', 'like', 'as', 'dude', 'de', 'bitch', 'gone', 'get', 'yo', 'momma', 'time', 'bum', 'nowher', 'pregnant', 'said', 'pli']"
12435,"['twat', 'like']"
12436,"['done', 'bitch', 'attitud', 'like', 'becom', 'i', 'shitti', 'beyond', 'inconsider', 'backup']"
12437,"['done', 'shit', 'closest', 'like', 'dude', 'real', 'ai', 'seen', 'da', 'nicra']"
12438,"['front', 'got', 'bitch', 'like', 'look', 'death', 'stand', 'touch', 'rogu', 'men']"
12439,"['wonder', 'crazi', 'like', 'bitch', 'lie', 'go', 'nigra']"
12440,"['like', 'stop', 'bitch', 'second']"
12441,"['like', 'bitch', 'ernest', 'somebodi']"
12442,"['hoe', 'stay', 'puppi', 'like', 'eye', 'me', 'wit', 'w', 'lay', 'go', 'say', 'p.']"
12443,"['got', 'bitch', 'song', 'like', 'black', 'mad', 'bitch', 'strawberri', 'main', 'french']"
12444,"['thesi', 'like', 'pussi']"
12445,"['man', 'downtown', 'bitch', 'teddi', 'ball', 'bridgewat', 'hit', 'yeah', 'game', 'tikka', 'get']"
12446,"['judg', 'respect', 'bitch', 'lol', 'troubl', 'temper', 'show', 'y', 'o', 'zero', 'lil', 'brooklyn', 'beaten']"
12447,"['trash', 'kim', 'lil', 'realli', 'made', 'a', 'sh']"
12448,"['fuck', 'bad', 'wayn', 'bitch', 'everi', 'lil', 'game']"
12449,"['bitch', 'lil']"
12450,"['as', 'bitch', 'lil']"
12451,"['move', 'as', 'bitch', 'lil', 'a', 'a']"
12452,"['bitch', 'hous', 'let', 'lil', 'right', 'go', 'could']"
12453,"['dumb', 'bitch', 'lil', 'a']"
12454,"['bitch', 'as', 'lil', 'futur', 'enough', 'a', 'a']"
12455,"['help', 'bitch', 'lil', 'need', 'cut']"
12456,"['bitch', 'fuck', 'dumb', 'as', 'lil']"
12457,"['point', 'hoe', 'lil', 'sweet']"
12458,"['petti', 'lil', 'bitch', 'pretti', 'jiri', 'latin', 'sit']"
12459,"['hoe', 'seasid', 'lil', 'side', 'walk', 'a']"
12460,"['fail', 'lilli', 'tree', 'bird', 'complet', 'oh', 'god', 'tri', 'climb', 'a']"
12461,"['much', 'bitch', 'want', 'lima', 'yet', 'chang', 'suck', 'fear', 'a']"
12462,"['hoe', 'not', 'girl', 'listen', 'think', 'curv', 'low', 'mean']"
12463,"['latina', 'a', 'make', 'bit', 'and', 'woh', 'it', 'bitch', 'sub', 'as', 'listen', 'babi', 'woman', 'beat', 'talk', 'littl', 'am']"
12464,"['done', 'day', 'eyebrow', 'bitch', 'new', 'dumb', 'as', 'get', 'place', 'tomorrow', 'list', 'pictur', 'mom', 'a', 'fuck']"
12465,"['man', 'cop', 'liter', 'bad', 'everi', 'bitch', 'wife', 'break', 'chain', 'unless', 'fam', 'latina', 'come', 'white', 'even', 'around', 'da', 'outta']"
12466,"['liter', 'peopl', 'look', 'ghetto', 'scari', 'middl']"
12467,"['liter', 'got', 'shit', 'die', 'bird', 'go', 'seagul', 'fuck']"
12468,"['liter', 'got', 'thing', 'water', 'huge', 'first', 'glass', 'chug']"
12469,"['liter', 'best', 'bitch', 'kill', 'vibe', 'mood']"
12470,"['weekend', 'bad', 'wait', 'bitch', 'liter', 'a']"
12471,"['bitch', 'littl']"
12472,"['bee', 'bumbl', 'bitti', 'littl', 'bumblebe', 'a']"
12473,"['shit', 'bos', 'like', 'fuck', 'fuck', 'think', 'littl', 'smell', 'good']"
12474,"['man', 'thing', 'kill', 'negro', 'littl', 'mood']"
12475,"['doll', 'live', 'found', 'bird', 'elmo', 'border', 'from']"
12476,"['live', 'bitch', 'live']"
12477,"['live', 'bitch', 'live']"
12478,"['wat', 'fool', 'nicra', 'mao', 'a', 'a', 'a', 'a']"
12479,"['steeler', 'pussi', 'brother', 'son', 'on', 'play', 'head', 'get', 'believ', 'easi', 'omar', 'coach', 'a', 'mao']"
12480,"['bitch', 'minut', 'ago', 'i', 'readi', 'damn', 'mean', 'almost', 'a', 'mao']"
12481,"['like', 'today', 'retard', 'look', 'mao']"
12482,"['faggot', 'say', 'express', 'mao', 'a', 'fuck', 'nigra']"
12483,"['run', 'bitch', 'gon', 'food', 'fat', 'mao']"
12484,"['pussi', 'get', 'yeah', 'come', 'breakfast', 'boom', 'see', 'mao', 'plc']"
12485,"['girl', 'dish', 'live', 'faggot', 'wit', 'ya', 'mao']"
12486,"['diy', 'none', 'tl', 'bitch', 'mao', 'salad']"
12487,"['classic', 'diabet', 'sole', 'ross', 'handl', 'reebok', 'rick', 'even', 'hold', 'weight', 'mao']"
12488,"['yo', 'nigger', 'boy', 'cook', 'mao']"
12489,"['club', 'lift', 'sta', 'i', 'bitch', 'take', 'go', 'a', 'mao']"
12490,"['man', 'peyton', 'trash', 'mao', 'low-key']"
12491,"['crazi', 'sentenc', 'dumb', 'sound', 'bitch', 'read', 'first', 'see', 'ju', 'after', ""y'self"", 'mao']"
12492,"['color', 'better', 'miami', 'faggot', 'think', 'chill', 'spook', 'mao', 'aber']"
12493,"['serena', 'like', 'look', 'william', 'drake', 'bullshit', 'tranni', 'mao', 'allah']"
12494,"['bitch', 'left', 'a', 'mao']"
12495,"['tha', 'bitch', 'lol', 'as', 'catch', 'i', 'yo', 'field', 'shut', 'opp', 'blown', 'mao', 'a', 'a', 'a', 'a']"
12496,"['let', 'hoe', 'savin', 'mao', 'new']"
12497,"['hoe', 'look', 'mao']"
12498,"['redskin', 'turn', 'mao']"
12499,"['pussi', 'name', 'chubbi', 'i', 'twitter', 'dead', 'show', 'mao']"
12500,"['life', 'way', 'bitch', 'make', 'bitti', 'feel', 'funniest', 'low', 'disrespect', 'person', 'call', 'witti', 'mao']"
12501,"['riff', 'got', 'lol', 'honki', 'pretti', 'shovel', 'went', 'like', 'ton', 'video', 'awesom', 'love', 'brick', 'raff', 'savag', 'all', 'mao']"
12502,"['got', 'bitch', 'jump', 'mao']"
12503,"['bitch', 'look', 'do', 'high', 'ask', 'mao', 'a']"
12504,"['think', 'bitch', 'fanci', 'michael', 'or', 'mao']"
12505,"['bitch', 'mao']"
12506,"['as', 'bitch', 'trifl', 'mao']"
12507,"['stay', 'bitch', 'dick', 'music', 'suck', 'as', 'mad', 'get', 'wack', 'littl', 'list', 'rapper', 'better', 'make', 'mao']"
12508,"['nasti', 'bitch', 'mao', 'allah']"
12509,"['bitch', 'vega', 'punk', 'faggot', 'never', 'mao']"
12510,"['pussi', 'fish', 'went', 'mao']"
12511,"['bitch', 'look', 'like', 'bender', 'air', 'harden', 'last', 'mao']"
12512,"['hoe', 'tho', 'make', 'now', 'region', 'fun', 'picki', 'twitter', 'say', 'anyth', 'mao']"
12513,"['pussi', 'nobodi', 'expect', 'hous', 'faster', 'clean', 'nigra', 'mao']"
12514,"['hoe', 'bout', 'feel', 'play', 'still', 'mao']"
12515,"['hoe', 'mao']"
12516,"['bad', 'that', 'bitch', 'bat', 'you', 'hit', 'or', 'match', 'are', 'eyelash', 'a', 'a']"
12517,"['need', 'bitch', 'craig', 'love', 'come', 'seen', 'fat']"
12518,"['back', 'ur', 'bitch', 'follow', 'a', 'a', 'a']"
12519,"['pussi', 'song', 'hook', 'wet', 'make', 'call', 'brush', 'user']"
12520,"['wear', 'hate', 'bitch', 'prefer', 'wear', 'woman', 'wedg', 'bitch', 'foot', 'who', 'stu', 'p.']"
12521,"['man', 'think', 'bitch', 'intellig']"
12522,"['hoe', 'shut']"
12523,"['time', 'bitch', 'spank', 'toni', 'voic']"
12524,"['as', 'bitch', 'downgrad']"
12525,"['done', 'statement', 'trash', 'i', 'bro', 'year', 'boozer', 'last', 'a', 'say']"
12526,"['jar', 'open', 'pickl', 'tranni']"
12527,"['man', 'lol', 'earli', 'special', 'bro', 'yo', 'seriou', 'bird', 'want', 'naw']"
12528,"['down', 'background', 'said', 'dyke', 'hol', 'nigra']"
12529,"['card', 'bout', 'miss', 'everybodi', 'wait', 'cracker', 'talk']"
12530,"['pussi', 'got', 'sister', 'night', 'probabl']"
12531,"['girl', 'everi', 'nobodi', 'bitch', 'curv', 'fuck', 'deep', 'tri', 'said', 'holli', 'nigra']"
12532,"['bitch', 'bg', 'i', 'turn', 'nah', 'yah', 'believ', 'go', 'a']"
12533,"['hand', 'woh', 'bird', 'bush', 'two']"
12534,"['around', 'lotu', 'bitch', 'flower', 'rememb', 'time', 'year', 'last', 'bomb']"
12535,"['like', 'dumb', 'as', 'bitch', 'goal', 'relationship', 'a', 'a', 'nigra', 'a']"
12536,"['player', 'outta', 'negro', 'like', 'bobbi', 'look', 'i', 'leagu']"
12537,"['bitch', 'murder', 'strip', 'view', 'scene', 'a', 'a', 'a']"
12538,"['guess', 'huh', 'trash', 'suprem', 'base']"
12539,"['bitch', 'shit', 'sloppi', 'big', 'realli', 'fat', 'are']"
12540,"['hoe', 'lil', 'dave']"
12541,"['b', 'sinc', 'woke', 'get', 'faggot', 'card', 'nigra']"
12542,"['pussi', 'outta', 'wrong', 'like', 'fuck', 'i', 'her', 'dump', 'me', 'angel', 'perfect', 'shot']"
12543,"['bitch', ""d'angelo"", 'nice', 'shit', 'now', 'madden', 'fat', 'polli', 'mao']"
12544,"['hoe', 'open', 'like', 'tight', 'biscuit', 'half', 'cloth', 'fat', 'look']"
12545,"['pussi', 'way', 'what', 'brace', 'eat', 'want', 'realli', 'a', 'a']"
12546,"['all-tim', 'world', 'new', 'the', 'york', 'titl', 'seri', 'a']"
12547,"['somewher', 'america', 'bitch', 'say', 'tweak', 'how']"
12548,"['hoe', 'bitch']"
12549,"['got', 'bitch', 'rock', 'shit']"
12550,"['bitch', 'it', 'right', 'talk', 'guess', 'a', 'a']"
12551,"['like', 'come', 'bitch', 'dusti']"
12552,['hoe']
12553,"['go', 'trash', 'class', 'ham']"
